"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.isActive","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","home.color","home.alternateColor","home.venue.id","season","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","game_id","PBP"
230708004,"s:40~l:59~e:230708004~c:230708004","2003-07-09T00:30Z",0,"True","False","False","False","[]","2003-07-09T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230708004,TRUE
230708008,"s:40~l:59~e:230708008~c:230708008","2003-07-09T00:00Z",0,"True","False","False","False","[]","2003-07-09T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","005084","47a757",2029,2003,"","","","",NA,"",NA,"","","",NA,"",230708008,TRUE
230708003,"s:40~l:59~e:230708003~c:230708003","2003-07-08T23:30Z",0,"True","False","False","False","[]","2003-07-08T23:30Z",1,"STD",189,"3:09",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","11213e","c5d646",1911,2003,"playoff","Playoff Series","TUL Wins series 2-0","True",3,"[{'id': '3', 'uid': 's:40~l:59~t:3', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/3?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}]",NA,"","","",NA,"",230708003,TRUE
230707006,"s:40~l:59~e:230707006~c:230707006","2003-07-08T02:30Z",0,"True","False","False","False","[]","2003-07-08T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","532481","49ac9c",1841,2003,"","","","",NA,"",NA,"","","",NA,"",230707006,TRUE
230707016,"s:40~l:59~e:230707016~c:230707016","2003-07-07T23:00Z",0,"True","False","False","False","[]","2003-07-07T23:00Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230707016,TRUE
230706005,"s:40~l:59~e:230706005~c:230706005","2003-07-06T22:00Z",0,"True","False","False","False","[]","2003-07-06T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230706005,TRUE
230706018,"s:40~l:59~e:230706018~c:230706018","2003-07-06T20:00Z",0,"True","False","False","False","[]","2003-07-06T20:00Z",1,"STD",8,"8.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230706018,TRUE
230705006,"s:40~l:59~e:230705006~c:230705006","2003-07-06T02:30Z",0,"True","False","False","False","[]","2003-07-06T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","532481","49ac9c",1841,2003,"","","","",NA,"",NA,"","","",NA,"",230705006,TRUE
230705004,"s:40~l:59~e:230705004~c:230705004","2003-07-06T00:30Z",0,"True","False","False","False","[]","2003-07-06T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230705004,TRUE
230705017,"s:40~l:59~e:230705017~c:230705017","2003-07-06T00:30Z",0,"True","False","False","False","[]","2003-07-06T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230705017,TRUE
230705008,"s:40~l:59~e:230705008~c:230705008","2003-07-06T00:00Z",0,"True","False","False","False","[]","2003-07-06T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","005084","47a757",2029,2003,"","","","",NA,"",NA,"","","",NA,"",230705008,TRUE
230705001,"s:40~l:59~e:230705001~c:230705001","2003-07-05T22:00Z",0,"True","False","False","False","[]","2003-07-05T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230705001,TRUE
230704018,"s:40~l:59~e:230704018~c:230704018","2003-07-04T23:00Z",0,"True","False","False","False","[]","2003-07-04T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230704018,TRUE
230703014,"s:40~l:59~e:230703014~c:230703014","2003-07-04T02:00Z",0,"True","False","False","False","[]","2003-07-04T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230703014,TRUE
230703003,"s:40~l:59~e:230703003~c:230703003","2003-07-03T23:30Z",0,"True","False","False","False","[]","2003-07-03T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230703003,TRUE
230702013,"s:40~l:59~e:230702013~c:230702013","2003-07-03T02:00Z",0,"True","False","False","False","[]","2003-07-03T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230702013,TRUE
230702005,"s:40~l:59~e:230702005~c:230702005","2003-07-03T00:00Z",0,"True","False","False","False","[]","2003-07-03T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230702005,TRUE
230702018,"s:40~l:59~e:230702018~c:230702018","2003-07-02T23:00Z",0,"True","False","False","False","[]","2003-07-02T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230702018,TRUE
230701009,"s:40~l:59~e:230701009~c:230701009","2003-07-02T00:00Z",0,"True","False","False","False","[]","2003-07-02T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230701009,TRUE
230701003,"s:40~l:59~e:230701003~c:230701003","2003-07-01T23:30Z",0,"True","False","False","False","[]","2003-07-01T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230701003,TRUE
230701004,"s:40~l:59~e:230701004~c:230701004","2003-07-01T04:00Z",0,"True","False","False","False","[]","2003-07-01T04:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230701004,TRUE
230630001,"s:40~l:59~e:230630001~c:230630001","2003-06-30T23:00Z",0,"True","False","False","False","[]","2003-06-30T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230630001,TRUE
230629002,"s:40~l:59~e:230629002~c:230629002","2003-06-29T23:00Z",0,"True","False","False","False","[]","2003-06-29T23:00Z",1,"STD",17,"17.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230629002,TRUE
230629016,"s:40~l:59~e:230629016~c:230629016","2003-06-29T18:00Z",0,"True","False","False","False","[]","2003-06-29T18:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230629016,TRUE
230628006,"s:40~l:59~e:230628006~c:230628006","2003-06-29T02:30Z",0,"True","False","False","False","[]","2003-06-29T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","532481","49ac9c",1841,2003,"playoff","Playoff Series","LOS Wins series 2-1","True",3,"[{'id': '6', 'uid': 's:40~l:59~t:6', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/6?lang=en&region=us'}, {'id': '13', 'uid': 's:40~l:59~t:13', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/13?lang=en&region=us'}]",NA,"","","",NA,"",230628006,TRUE
230628005,"s:40~l:59~e:230628005~c:230628005","2003-06-29T00:00Z",0,"True","False","False","False","[]","2003-06-29T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","e2382f","08265b",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230628005,TRUE
230628003,"s:40~l:59~e:230628003~c:230628003","2003-06-28T23:30Z",0,"True","False","False","False","[]","2003-06-28T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230628003,TRUE
230628001,"s:40~l:59~e:230628001~c:230628001","2003-06-28T22:00Z",0,"True","False","False","False","[]","2003-06-28T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","","",NA,2003,"playoff","Playoff Series","CT Wins series 2-0","True",3,"[{'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/1?lang=en&region=us'}, {'id': '18', 'uid': 's:40~l:59~t:18', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2003/teams/18?lang=en&region=us'}]",NA,"","","",NA,"",230628001,TRUE
230628004,"s:40~l:59~e:230628004~c:230628004","2003-06-28T20:00Z",0,"True","False","False","False","[]","2003-06-28T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230628004,FALSE
230627008,"s:40~l:59~e:230627008~c:230627008","2003-06-28T00:00Z",0,"True","False","False","False","[]","2003-06-28T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","005084","47a757",2029,2003,"","","","",NA,"",NA,"","","",NA,"",230627008,TRUE
230627009,"s:40~l:59~e:230627009~c:230627009","2003-06-27T23:30Z",0,"True","False","False","False","[]","2003-06-27T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230627009,TRUE
230627002,"s:40~l:59~e:230627002~c:230627002","2003-06-27T23:00Z",0,"True","False","False","False","[]","2003-06-27T23:00Z",1,"STD",19,"19.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True","",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","","",3417,2003,"","","","",NA,"",NA,"","","",NA,"",230627002,TRUE
230626018,"s:40~l:59~e:230626018~c:230626018","2003-06-26T23:00Z",0,"True","False","False","False","[{'type': 'event', 'headline': 'AT HARTFORD CT'}]","2003-06-26T23:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","True","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","de6b36","002d62",2160,2003,"","","","",NA,"",NA,"","","",NA,"",230626018,TRUE
230626017,"s:40~l:59~e:230626017~c:230626017","2003-06-26T17:00Z",0,"True","False","False","False","[]","2003-06-26T17:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","False","https://a.espncdn.com/i/teamlogos/wnba/500/sas.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","000000","c7cfd4",780,2003,"","","","",NA,"",NA,"","","",NA,"",230626017,TRUE
230625001,"s:40~l:59~e:230625001~c:230625001","2003-06-25T23:00Z",0,"True","False","False","False","[]","2003-06-25T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230625001,TRUE
230625009,"s:40~l:59~e:230625009~c:230625009","2003-06-25T04:00Z",0,"True","False","False","False","[]","2003-06-25T04:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230625009,TRUE
230624013,"s:40~l:59~e:230624013~c:230624013","2003-06-25T02:00Z",0,"True","False","False","False","[]","2003-06-25T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230624013,TRUE
230624004,"s:40~l:59~e:230624004~c:230624004","2003-06-25T00:30Z",0,"True","False","False","False","[]","2003-06-25T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png","","",NA,2003,"","","","",NA,"",NA,"","","",NA,"",230624004,TRUE
230624003,"s:40~l:59~e:230624003~c:230624003","2003-06-24T23:30Z",0,"True","False","False","False","[]","2003-06-24T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","11213e","c5d646",1911,2003,"","","","",NA,"",NA,"","","",NA,"",230624003,TRUE
230624016,"s:40~l:59~e:230624016~c:230624016","2003-06-24T23:00Z",0,"True","False","False","False","[]","2003-06-24T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",18,"s:40~l:59~t:18","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","True",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","e03a3e","09295a",1823,2003,"","","","",NA,"",NA,"","","",NA,"",230624016,TRUE
230622014,"s:40~l:59~e:230622014~c:230622014","2003-06-23T01:00Z",0,"True","False","False","False","[]","2003-06-23T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",17,"s:40~l:59~t:17","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4","False",780,"https://a.espncdn.com/i/teamlogos/wnba/500/sas.png","05452a","f7c43c",2184,2003,"","","","",NA,"",NA,"","","",NA,"",230622014,TRUE
230622009,"s:40~l:59~e:230622009~c:230622009","2003-06-22T20:00Z",0,"True","False","False","False","[]","2003-06-22T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","0d79b9","89c9bf",1826,2003,"","","","",NA,"",NA,"","","",NA,"",230622009,TRUE
